	res_sup	res_inf	com_gra	com_peq	ind_gra	ind_peq	eriazo
1	164,8960254	482,229265392	12,312236563199999	27,4826709	3,6423699832799996	24,917621616	17,222473764
2	179,34803820000002	524,493373936	13,3913201856	29,8913397	3,9615988882399997	27,101481328000002	18,731906212000002
3	1808,6771988	5289,375985824	135,0478975104	301,4461998	39,951669680159995	273,31122115200003	188,90628520799999
4	424,92411157500004	1242,6669574060002	31,7276669976	70,8206852625	9,38610148679	64,21075463800001	44,380962764500005
5	125,31441285	366,47503846800004	9,3568094928	20,885735475	2,76805614162	18,936400164000002	13,088394231
6	42,080580675	123,062320374	3,1420166903999998	7,013430112499999	0,9295132709099999	6,358843302	4,3950828705
7	6,343873425	18,552305394	0,47367588239999997	1,0573122375	0,14012911521	0,958629762	0,6625823355
8	14,625786375	42,772299710000006	1,092058716	2,4376310625	0,32306737015	2,2101188300000003	1,5275821325
9	13,2298641	38,690002568000004	0,9878298528	2,20497735	0,29223299812	1,9991794640000002	1,3817858060000001
10	41,456880000000005	121,23834240000001	3,09544704	6,90948	0,915736416	6,2645952000000005	4,3299408
11	8,6311278	25,241253744	0,6444575424	1,4385213	0,19065202296	1,3042593120000001	0,901473348
12	15,836284125000002	46,312333130000006	1,182442548	2,6393806875	0,34980592045000003	2,3930384900000004	1,6540118975000002
13	13,2716025	38,8120642	0,99094632	2,21193375	0,293154953	2,0054866000000002	1,3861451500000002
14	7,2319887000000005	21,149549176	0,5399884896	1,20533145	0,15974659484	1,0928338480000002	0,7553410420000001
15	8,209478925	24,008165034	0,6129744264	1,3682464875	0,18133826780999998	1,240543482	0,8574344655
16	21,7089099	63,486500952	1,6209319392	3,6181516499999997	0,47952569867999995	3,2804574960000004	2,267375034
17	19,75848885	57,782602948000005	1,4753005008	3,2930814749999997	0,43644306481999995	2,9857272040000002	2,063664391
18	16,5140397	48,29439165600001	1,2330482976000001	2,75233995	0,36477678804	2,4954548880000007	1,7247997020000003
19	16,014609450000002	46,83383563600001	1,1957575056	2,6691015750000004	0,35374492874	2,4199854280000004	1,6726369870000002
20	18,474378975	54,027294958	1,3794202968	3,0790631625	0,40807850446999994	2,7916839340000004	1,9295462485
21	19,82495205	57,976970883999996	1,4802630863999997	3,3041586749999996	0,43791116305999994	2,995770532	2,070606103
22	25,661553975	75,045788958	1,9160626967999999	4,2769256625	0,56683521447	3,877745934	2,6802067485
23	13,62895695	39,857127436	1,0176287856	2,2714928249999997	0,30104851573999997	2,0594868280000003	1,423468837
24	20,169240300000002	58,98382274400001	1,5059699424	3,36154005	0,44551610795999996	3,0477963120000005	2,106565098
25	15,812768025	46,24356160200001	1,1806866792	2,6354613375000002	0,34928647593	2,3894849460000005	1,6515557715
26	31,107604274999996	90,97246050199999	2,3227011191999996	5,184600712499999	0,6871324144299998	4,700704645999999	3,2490164464999998
27	12,779749575	37,373667646	0,9542213016	2,1299582624999998	0,28229046839	1,9311621580000002	1,3347738445
28	67,000111425	195,93810363400002	5,0026749864	11,1666852375	1,47995801681	10,124461282	6,997789415500001
29	19,458459674999997	56,905184293999994	1,4528983223999998	3,2430766124999995	0,4298157537099999	2,9403894619999997	2,0323280104999997
30	23,729753025	69,39634440200001	1,7718215592	3,9549588375	0,52416387793	3,585829346	2,4784408715
31	10,173474900000002	29,751762152000005	0,7596194592000001	1,6955791500000001	0,22472075668	1,5373250960000002	1,062562934
32	5,727528225	16,749838098	0,4276554408	0,9545880375	0,12651473457	0,8654931540000002	0,5982085035000001
33	6,229054575	18,216524046	0,4651027416	1,0381757624999999	0,13759289439	0,9412793580000001	0,6505901445
34	13,024071450000001	38,088173396	0,9724640016	2,170678575	0,28768726714	1,9680819080000003	1,3602919070000001
35	6,1881959250000005	18,097035194000004	0,4620519624	1,0313659875	0,13669037221	0,9351051620000002	0,6463226855
36	19,363630275	56,627860981999994	1,4458177271999997	3,2272717124999994	0,4277210776299999	2,926059686	2,0224236065
37	8,3120157	24,308028136	0,6206305056	1,38533595	0,18360319124	1,2560379280000002	0,868143862
38	7,825766400000001	22,886019072000003	0,5843238912000001	1,3042944	0,17286248448	1,1825602560000001	0,8173578240000001
39	22,9330323	67,066378904	1,7123330784	3,82217205	0,5065652023599999	3,465435992	2,395227818
40	14,815253925	43,326387034	1,1062056264	2,4692089875	0,32725249781	2,2387494820000002	1,5473709655
41	5,25974985	15,381846228	0,3927279888	0,876624975	0,11618203002	0,7948066440000001	0,549351651
42	5,5287162	16,168423376	0,41281080959999994	0,9214526999999999	0,12212319783999999	0,835450448	0,577443692
43	7,871494274999999	23,019747701999997	0,5877382391999999	1,3119157124999998	0,17387256242999996	1,189470246	0,8221338464999999
44	8,3836962	24,517653776	0,6259826495999999	1,3972826999999999	0,18518653383999997	1,2668696480000001	0,875630492
45	6,80019975	19,88680638	0,507748248	1,1333666249999998	0,15020885669999998	1,02758574	0,710243085
46	5,26975605	15,411108804	0,39347511839999993	0,878292675	0,11640305585999998	0,796318692	0,550396743
47	8,240124825	24,097787266	0,6152626536	1,3733541375	0,18201520169	1,2451744180000002	0,8606352595
48	4,26622905	12,476349844	0,31854510239999995	0,711038175	0,09423625945999999	0,644674612	0,445583923
49	1,23487065	3,611310612	0,09220367519999999	0,205811775	0,02727692058	0,18660267600000002	0,128975379
50	4,081382100000001	11,935775208000003	0,3047431968	0,6802303500000001	0,09015319572	0,6167421840000001	0,42627768600000004
51	4,620359025000001	13,511983282000001	0,3449868072	0,7700598375000001	0,10205859713	0,6981875860000001	0,4825708315
52	3,236190975	9,464060718	0,24163559279999997	0,5393651625	0,07148386286999998	0,489024414	0,3380021685
53	4,1448770999999995	12,121462807999999	0,30948415679999997	0,6908128499999999	0,09155572971999998	0,6263369839999999	0,43290938599999995
54	8,335080450000001	24,375479716000005	0,6223526736	1,389180075	0,18411266594	1,2595232680000001	0,8705528470000001
55	109,076121225	318,98705673800004	8,1443503848	18,1793535375	2,4093703221699996	16,482613874000002	11,3923948835
56	16,072454925	47,003001514	1,2000766343999998	2,6787424874999997	0,35502267100999996	2,4287265220000003	1,6786786255
57	7,87369365	23,026179652	0,5879024592	1,312282275	0,17392114418	1,189802596	0,822363559
58	3,6190314	10,583656272	0,27022101119999997	0,6031719	0,07994038247999999	0,546875856	0,37798772399999997
59	16,549814925000003	48,39901431400001	1,2357195144000002	2,7583024875000004	0,36556702301000005	2,5008609220000007	1,7285362255000003
60	17,208219825	50,324482866	1,2848804135999998	2,8680366375	0,38011045568999996	2,600353218	1,7973029594999999
61	18,903180600000002	55,281301488000004	1,4114374848	3,1505301	0,41755025592	2,8564806240000005	1,9743321960000002
62	13,208455575	38,627394526	0,9862313496	2,2014092625	0,29176010759	1,9959443980000002	1,3795498045
63	15,94907955	46,642197084	1,1908646064	2,658179925	0,35229744605999996	2,4100831320000005	1,665792753
64	5,3616708	15,679908383999999	0,40033808639999996	0,8936118	0,11843335055999998	0,810208032	0,559996728
65	13,3886475	39,1543558	0,9996856799999999	2,23144125	0,29574034699999996	2,0231734	1,39836985
66	3,5689774499999998	10,437276276	0,2664836496	0,594829575	0,07883474633999998	0,539312148	0,37275986699999997
67	4,5547258500000005	13,320042708	0,34008619679999996	0,759120975	0,10060883321999999	0,688269684	0,475715811
68	7,1126028	20,800411744	0,5310743424	1,1854338	0,15710949295999999	1,0747933120000002	0,7428718480000001
69	4,657423275	13,620375622000001	0,34775427119999996	0,7762372125	0,10287730523	0,703788406	0,48644198650000003
70	2,88384345	8,433639956	0,2153269776	0,480640575	0,06370089754	0,4357807880000001	0,301201427
71	5,744488275000001	16,799436822000004	0,4289217912	0,9574147125000001	0,12688936323	0,8680560060000001	0,5999798865000001
72	3,8687427000000008	11,313923096000003	0,2888661216	0,6447904500000001	0,08545622764000001	0,5846100080000002	0,40406868200000007
73	6,402885525	18,724883002000002	0,4780821192	1,0671475875	0,14143262693	0,967547146	0,6687458215000001
74	1,6491487500000002	4,8228439000000005	0,12313644	0,274858125	0,0364278635	0,24920470000000003	0,172244425
75	1,48859055	4,353300364	0,1111480944	0,24809842499999998	0,03288131126	0,224942572	0,155475013
76	2,3937003	7,000243544	0,17872962239999998	0,39895004999999994	0,05287417995999999	0,361714712	0,250008698
77	3,487600575	10,199294126	0,2604075096	0,5812667625	0,07703722159	0,5270151980000001	0,36426050449999997
78	2,3023325249999997	6,733043562	0,17190749519999998	0,3837220875	0,050855967329999995	0,347908026	0,24046584149999997
79	1,21267035	3,546387068	0,0905460528	0,202111725	0,026786540619999997	0,183247964	0,126656681
80	1,402562475	4,101716038000001	0,1047246648	0,23376041250000001	0,03098104667	0,21194277400000003	0,14648985850000001
81	1,279971225	3,7432047379999998	0,09557118479999999	0,21332853749999997	0,028273142169999994	0,193417874	0,1336858835
82	1,2841596	3,755453408	0,0958839168	0,21402659999999998	0,02836565872	0,194050784	0,134123336
83	4,511032875	13,19226503	0,33682378799999996	0,7518388125	0,09964370395	0,6816671900000001	0,4711523225
84	3,2580891000000003	9,528100568000001	0,2432706528	0,54301485	0,07196756811999999	0,49233346400000005	0,340289306
85	4,129603875000001	12,076797110000001	0,308343756	0,6882673125000001	0,09121836115	0,6240290300000001	0,43131418250000003
86	2,1239574749999997	6,211395638	0,15858882479999997	0,3539929124999999	0,04691586066999999	0,32095357399999996	0,22183555849999997
87	3,38028255	9,885448524	0,2523944304	0,563380425	0,07466668566	0,510798252	0,353051733
88	1,8089381250000003	5,2901390500000005	0,13506738000000001	0,3014896875	0,03995743325	0,27335065000000003	0,18893353750000003
89	2,1171987000000003	6,191629976000001	0,1580841696	0,35286645	0,046766566839999996	0,31993224800000003	0,22112964200000002
90	103,580529525	302,915504122	7,7340128712	17,263421587499998	2,28797880773	15,652168906000002	10,8184108615
