1	14.94525734	3094872.716	0.043110072
2	15.02927048	3366117.219	0.046888376
3	17.34029323	33946395.43	0.472856784
4	15.8918528	7975243.97	0.111091271
5	14.67076808	2351979.993	0.032761938
6	13.57952857	789794.9017	0.011001459
7	11.68743194	119065.8447	0.001658529
8	12.52272847	274506.0206	0.003823735
9	12.42241878	248306.4074	0.003458788
10	13.56459602	778088.8661	0.0108384
11	11.99531743	161994.4615	0.002256504
12	12.60224601	297225.3878	0.004140205
13	12.42556891	249089.8387	0.0034697
14	11.81845604	135734.498	0.001890716
15	11.94523162	154080.6767	0.002146269
16	12.9176649	407446.4934	0.005675532
17	12.82352536	370839.7712	0.005165618
18	12.64415321	309945.9519	0.004317396
19	12.61344359	300572.2972	0.004186826
20	12.75632712	346738.8277	0.004829903
21	12.82688356	372087.2154	0.005182994
22	13.08493613	481632.2456	0.006708903
23	12.45213884	255796.8474	0.003563126
24	12.84410093	378549.0488	0.005273004
25	12.60075994	296784.0175	0.004134057
26	13.27739448	583847.1373	0.008132707
27	12.38780403	239858.4015	0.003341111
28	14.04463649	1257500.384	0.017516369
29	12.80822417	365208.6704	0.005087179
30	13.0066719	445374.9996	0.006203857
31	12.15972602	190942.1946	0.002659732
32	11.58522601	107497.8378	0.001497393
33	11.66916667	116910.8164	0.001628511
34	12.40674152	244443.9997	0.003404986
35	11.66258557	116143.9407	0.001617829
36	12.80333881	363428.8455	0.005062387
37	11.95764417	156005.1297	0.002173076
38	11.89736388	146878.9234	0.002045952
39	12.97252053	430421.6252	0.005995564
40	12.53559957	278062.0512	0.003873269
41	11.5000258	98718.31758	0.001375098
42	11.54989794	103766.4463	0.001445416
43	11.90319025	147737.1929	0.002057907
44	11.96623126	157350.5281	0.002191816
45	11.75689402	127630.4198	0.00177783
46	11.50192607	98906.0877	0.001377714
47	11.94895793	154655.8999	0.002154281
48	11.29067236	80071.2671	0.001115354
49	10.05090754	23176.8111	0.000322842
50	11.24637764	76601.93677	0.001067028
51	11.37041493	86717.84147	0.001207937
52	11.01433916	60738.87134	0.000846063
53	11.261815	77793.64345	0.001083628
54	11.96041519	156438.0235	0.002179106
55	14.53198821	2047209.516	0.028516633
56	12.61704913	301657.977	0.004201949
57	11.90346967	147778.4795	0.002058482
58	11.12614913	67924.30029	0.000946152
59	12.64631721	310617.3999	0.004326749
60	12.68532935	322974.726	0.004498881
61	12.77927236	354786.8142	0.004942008
62	12.42079928	247904.6016	0.003453191
63	12.60934332	299342.3904	0.004169694
64	11.51921798	100631.2356	0.001401744
65	12.43434924	251286.5593	0.0035003
66	11.11222186	66984.85687	0.000933066
67	11.35610752	85485.96799	0.001190778
68	11.80181057	133493.8343	0.001859504
69	11.37840485	87413.48561	0.001217627
70	10.89906551	54125.76008	0.000753946
71	11.58818334	107816.2147	0.001501827
72	11.19287138	72610.97615	0.001011436
73	11.69669124	120173.4316	0.001673957
74	10.34020069	30952.24134	0.00043115
75	10.23777104	27938.78217	0.000389174
76	10.712782	44926.45065	0.000625804
77	11.08915637	65457.5009	0.000911791
78	10.67386468	43211.6184	0.000601917
79	10.03276585	22760.13565	0.000317038
80	10.17824428	26324.20863	0.000366683
81	10.08677973	24023.30624	0.000334633
82	10.09004593	24101.89938	0.000335728
83	11.3464685	84665.92496	0.001179355
84	11.02108295	61149.86616	0.000851788
85	11.25812325	77506.97824	0.001079635
86	10.59322394	39863.80067	0.000555283
87	11.05790135	63443.26656	0.000883734
88	10.43268264	33951.30736	0.000472925
89	10.59003526	39736.89017	0.000553516
90	14.48029156	1944064.732	0.027079877
