(2i5,f20,10)
	1	1	300,0000000000
	1	2	3,0947380000
	1	3	4,3831872000
	1	4	3,5582430000
	1	5	4,0303492000
	1	6	2,2704320000
	1	7	10,0294120000
	1	8	6,2724843000
	1	9	7,4773680000
	1	10	4,5189740000
	1	11	7,3405330000
	1	12	8,4500503000
	1	13	5,8977351000
	1	14	8,3663390000
	1	15	7,4181694000
	1	16	6,2432122000
	1	17	4,9270170000
	1	18	3,7207021000
	1	19	5,5745501000
	1	20	4,2775600000
	1	21	4,7232580000
	1	22	4,4695601000
	1	23	5,3219470000
	1	24	3,6854112000
	1	25	4,0817742000
	1	26	3,9921963000
	1	27	5,0873430000
	1	28	1,2376940000
	1	29	3,5994224000
	1	30	2,0071234000
	1	31	4,2657650000
	1	32	6,8377100000
	1	33	7,0187211000
	1	34	5,1943290000
	1	35	6,7353210000
	1	36	4,6013531000
	1	37	7,0911480000
	1	38	7,4999022000
	1	39	6,0746670000
	1	40	8,1225872000
	1	41	8,4849271000
	1	42	9,1155700000
	1	43	10,9669400000
	1	44	13,4245630000
	1	45	12,4085740000
	1	46	14,4554130000
	1	47	12,5510420000
	1	48	10,7097800000
	1	49	13,4927800000
	1	50	11,4187400000
	1	51	12,8613300000
	1	52	15,6782920000
	1	53	15,0398000000
	1	54	12,9261510000
	1	55	3,1442224000
	1	56	7,1143730000
	1	57	9,0558920000
	1	58	10,4512400000
	1	59	5,3941502000
	1	60	7,2229250000
	1	61	5,5812010000
	1	62	3,2405424000
	1	63	5,6691090000
	1	64	7,6510980000
	1	65	3,7024633000
	1	66	8,2474212000
	1	67	11,2716130000
	1	68	12,2238000000
	1	69	11,4733720000
	1	70	14,8997030000
	1	71	14,0682210000
	1	72	13,0756220000
	1	73	12,7863540000
	1	74	12,4572320000
	1	75	13,0645800000
	1	76	15,8534400000
	1	77	7,7980390000
	1	78	12,4317600000
	1	79	16,9760720000
	1	80	16,0725800000
	1	81	19,4659500000
	1	82	18,0695740000
	1	83	15,9291910000
	1	84	9,3935360000
	1	85	7,8370750000
	1	86	10,6010720000
	1	87	8,4930171000
	1	88	16,6748100000
	1	89	16,0104800000
	1	90	2,7809930000
	1	91	2,6364110000
	1	92	8,7309551000
	1	93	13,8672100000
	1	94	18,3197400000
	1	95	14,9170300000
	1	96	15,3584800000
	1	97	20,3144640000
	2	1	4,5685291000
	2	2	300,0000000000
	2	3	3,7647101000
	2	4	5,3921160000
	2	5	2,6337920000
	2	6	1,9169080000
	2	7	8,3734030000
	2	8	4,6164740000
	2	9	5,8213572000
	2	10	2,8629641000
	2	11	5,4346760000
	2	12	6,7940402000
	2	13	4,2417244000
	2	14	6,7103281000
	2	15	5,7621590000
	2	16	4,5872011000
	2	17	3,2710080000
	2	18	6,0380144000
	2	19	6,8931860000
	2	20	5,8119240000
	2	21	6,6114740000
	2	22	6,0039234000
	2	23	6,8563100000
	2	24	5,9892730000
	2	25	5,6161384000
	2	26	5,5265603000
	2	27	6,6217060000
	2	28	2,5068940000
	2	29	5,1337862000
	2	30	3,5414874000
	2	31	5,8001290000
	2	32	8,3720731000
	2	33	5,4565691000
	2	34	3,6321770000
	2	35	5,1731680000
	2	36	3,5463631000
	2	37	5,5289950000
	2	38	5,9377503000
	2	39	4,4186560000
	2	40	6,2191414000
	2	41	6,9227750000
	2	42	7,4595590000
	2	43	11,3523600000
	2	44	12,7357800000
	2	45	13,0793110000
	2	46	13,7985000000
	2	47	14,0854100000
	2	48	9,1476250000
	2	49	11,9306300000
	2	50	9,7627260000
	2	51	11,2053200000
	2	52	16,2736600000
	2	53	13,3837900000
	2	54	11,2701410000
	2	55	1,7400820000
	2	56	5,4583620000
	2	57	7,3998810000
	2	58	8,7952270000
	2	59	3,7381403000
	2	60	5,5669140000
	2	61	3,9251910000
	2	62	5,6761040000
	2	63	7,2034721000
	2	64	9,1854620000
	2	65	5,2368270000
	2	66	6,6852690000
	2	67	9,6156034000
	2	68	11,9188210000
	2	69	12,1441100000
	2	70	15,5704410000
	2	71	13,3794340000
	2	72	13,7463600000
	2	73	11,1303440000
	2	74	10,8950800000
	2	75	11,5024300000
	2	76	14,1974300000
	2	77	9,3324031000
	2	78	10,7757500000
	2	79	15,3200700000
	2	80	14,4165700000
	2	81	17,8099400000
	2	82	16,4135700000
	2	83	15,2589200000
	2	84	10,9279030000
	2	85	6,2749230000
	2	86	9,5460810000
	2	87	7,4380280000
	2	88	18,2091800000
	2	89	16,6812200000
	2	90	5,0848550000
	2	91	2,0714523000
	2	92	10,2653210000
	2	93	12,3050600000
	2	94	16,6637320000
	2	95	13,2610200000
	2	96	16,0292200000
	2	97	20,9852000000
	3	1	3,5557351000
	3	2	2,7265744000
	3	3	300,0000000000
	3	4	3,5207660000
	3	5	2,4153590000
	3	6	2,0197850000
	3	7	9,6400871000
	3	8	5,8831582000
	3	9	7,0880420000
	3	10	4,1296490000
	3	11	6,9512070000
	3	12	7,8215240000
	3	13	5,5084100000
	3	14	7,7378120000
	3	15	6,7896420000
	3	16	5,0182690000
	3	17	3,7020752000
	3	18	3,4173192000
	3	19	5,3759390000
	3	20	5,2109510000
	3	21	4,8062550000
	3	22	5,4029502000
	3	23	6,2553370000
	3	24	5,3552910000
	3	25	5,0151650000
	3	26	4,9255870000
	3	27	6,0207324000
	3	28	1,9059210000
	3	29	4,5328130000
	3	30	2,9405143000
	3	31	5,1991560000
	3	32	7,7711000000
	3	33	6,7680740000
	3	34	4,9436810000
	3	35	6,4846730000
	3	36	4,3957100000
	3	37	6,8405000000
	3	38	7,2492550000
	3	39	5,6853404000
	3	40	7,7798860000
	3	41	8,2342800000
	3	42	8,4870424000
	3	43	10,1204300000
	3	44	12,5780530000
	3	45	11,5620640000
	3	46	13,6089030000
	3	47	13,4844400000
	3	48	10,4591300000
	3	49	13,2421330000
	3	50	11,0294100000
	3	51	12,4720020000
	3	52	14,8317820000
	3	53	14,0153000000
	3	54	11,9016520000
	3	55	1,9180760000
	3	56	6,7250461000
	3	57	8,6665660000
	3	58	10,0619110000
	3	59	5,0048250000
	3	60	6,8335990000
	3	61	5,1918750000
	3	62	3,1444573000
	3	63	5,7874741000
	3	64	8,5844880000
	3	65	4,6358540000
	3	66	7,9967740000
	3	67	10,6430900000
	3	68	11,3772900000
	3	69	10,6268620000
	3	70	14,0531940000
	3	71	13,2217110000
	3	72	12,2291120000
	3	73	11,7618600000
	3	74	12,2065900000
	3	75	12,8139330000
	3	76	14,8289400000
	3	77	8,7314291000
	3	78	11,8032310000
	3	79	16,3475500000
	3	80	15,4440520000
	3	81	18,8374230000
	3	82	17,4410510000
	3	83	15,0826810000
	3	84	10,3269300000
	3	85	7,5864272000
	3	86	10,3954300000
	3	87	8,2873744000
	3	88	17,6082010000
	3	89	15,1639700000
	3	90	4,4508724000
	3	91	2,7034640000
	3	92	9,6643480000
	3	93	13,6165630000
	3	94	17,6912130000
	3	95	13,8925300000
	3	96	14,5119700000
	3	97	19,4679500000
	4	1	3,3407930000
	4	2	5,4869384000
	4	3	5,5354310000
	4	4	300,0000000000
	4	5	5,1568822000
	4	6	4,6626330000
	4	7	12,4109640000
	4	8	8,6540374000
	4	9	9,8589210000
	4	10	6,9005274000
	4	11	9,7220860000
	4	12	10,1748000000
	4	13	8,2792882000
	4	14	10,0910840000
	4	15	9,1429150000
	4	16	7,3715430000
	4	17	6,0553493000
	4	18	4,6980330000
	4	19	6,7766160000
	4	20	6,6723451000
	4	21	5,9253234000
