(2i5,f20,10)
	1	1	300,0000000000
	1	2	11,8871900000
	1	3	10,1914230000
	1	4	5,5236750000
	1	5	12,6504840000
	1	6	15,5723130000
	1	7	16,6918200000
	1	8	16,2547200000
	1	9	17,5011700000
	1	10	9,3241380000
	1	11	12,9210310000
	1	12	17,9190600000
	1	13	12,8056800000
	1	14	24,4328600000
	1	15	20,5095200000
	1	16	14,3902830000
	1	17	9,2539854000
	1	18	6,1256830000
	1	19	4,5295220000
	1	20	5,5152860000
	1	21	6,7148342000
	1	22	7,8848180000
	1	23	15,1988430000
	1	24	2,2314300000
	1	25	5,0409770000
	1	26	4,6538090000
	1	27	6,9442750000
	1	28	10,7363300000
	1	29	2,9997560000
	1	30	2,2903980000
	1	31	6,7657890000
	1	32	12,8742400000
	1	33	20,2278600000
	1	34	16,2279600000
	1	35	18,3846640000
	1	36	14,3207110000
	1	37	17,7676200000
	1	38	26,4739720000
	1	39	11,2519200000
	1	40	14,6560100000
	1	41	28,2365430000
	1	42	20,1903030000
	1	43	14,9615340000
	1	44	18,1349500000
	1	45	15,4754300000
	1	46	21,1247100000
	1	47	10,9146800000
	1	48	23,8128620000
	1	49	21,3590100000
	1	50	300,0000000000
	1	51	14,8420200000
	1	52	18,9069200000
	1	53	25,7455740000
	1	54	26,1597800000
	1	55	11,8259620000
	1	56	15,3112000000
	1	57	15,8682800000
	1	58	18,7467400000
	1	59	15,7892130000
	1	60	19,5409240000
	1	61	15,5385200000
	1	62	5,5877420000
	1	63	7,2122590000
	1	64	10,8838510000
	1	65	5,3491090000
	1	66	19,2287300000
	1	67	20,6624700000
	1	68	17,1328430000
	1	69	16,6925200000
	1	70	28,0517400000
	1	71	20,7197200000
	1	72	17,4687440000
	1	73	25,5149720000
	1	74	22,2821400000
	1	75	16,8708400000
	1	76	29,1697100000
	1	77	11,0539830000
	1	78	18,7256310000
	1	79	28,3484800000
	1	80	35,6149300000
	1	81	35,9050000000
	1	82	32,7939100000
	1	83	22,6990920000
	1	84	12,2177630000
	1	85	13,6181510000
	1	86	300,0000000000
	1	87	300,0000000000
	1	88	300,0000000000
	1	89	20,6503000000
	1	90	2,7020454000
	1	91	35,3743000000
	1	92	300,0000000000
	1	93	300,0000000000
	1	94	300,0000000000
	1	95	300,0000000000
	1	96	300,0000000000
	1	97	300,0000000000
	2	1	13,4862630000
	2	2	300,0000000000
	2	3	3,9117200000
	2	4	7,7529630000
	2	5	7,3465003000
	2	6	23,7427330000
	2	7	10,0721510000
	2	8	6,3032741000
	2	9	7,5497190000
	2	10	9,3628253000
	2	11	0,7363098200
	2	12	14,4147730000
	2	13	9,6865863000
	2	14	14,1774040000
	2	15	10,2540700000
	2	16	11,6541110000
	2	17	9,2926731000
	2	18	13,3550800000
	2	19	11,7589200000
	2	20	14,8221830000
	2	21	14,9018600000
	2	22	17,1917200000
	2	23	24,2778500000
	2	24	11,3831340000
	2	25	14,5292200000
	2	26	16,1126200000
	2	27	17,4296700000
	2	28	13,0791900000
	2	29	14,5960120000
	2	30	12,7757910000
	2	31	17,2511900000
	2	32	23,3596300000
	2	33	8,9108490000
	2	34	17,9310700000
	2	35	5,1729564000
	2	36	1,9001541000
	2	37	5,6080470000
	2	38	23,7856140000
	2	39	3,7373600000
	2	40	2,6634962000
	2	41	7,7774610000
	2	42	11,2702100000
	2	43	28,6916210000
	2	44	31,5485100000
	2	45	19,6686000000
	2	46	24,3510000000
	2	47	21,4000720000
	2	48	10,4290700000
	2	49	9,5510234000
	2	50	300,0000000000
	2	51	10,7651730000
	2	52	32,3204800000
	2	53	15,3056030000
	2	54	15,9043300000
	2	55	1,6166990000
	2	56	9,8997880000
	2	57	10,1497900000
	2	58	9,9985160000
	2	59	5,8377670000
	2	60	16,8047520000
	2	61	5,5870723000
	2	62	12,8171400000
	2	63	16,6427900000
	2	64	20,1843910000
	2	65	14,8373500000
	2	66	6,9980783000
	2	67	19,3179500000
	2	68	21,4497100000
	2	69	30,1060800000
	2	70	32,3686100000
	2	71	33,2448900000
	2	72	30,8823100000
	2	73	15,0750000000
	2	74	10,4741600000
	2	75	12,7940000000
	2	76	18,7297400000
	2	77	20,7093330000
	2	78	20,7324800000
	2	79	25,2463220000
	2	80	32,2769620000
	2	81	33,3299400000
	2	82	29,4559400000
	2	83	25,2888400000
	2	84	21,8731130000
	2	85	7,2092232000
	2	86	300,0000000000
	2	87	300,0000000000
	2	88	300,0000000000
	2	89	34,0638540000
	2	90	10,0217800000
	2	91	23,1436500000
	2	92	300,0000000000
	2	93	300,0000000000
	2	94	300,0000000000
	2	95	300,0000000000
	2	96	300,0000000000
	2	97	300,0000000000
	3	1	9,7297353000
	3	2	1,6876690000
	3	3	300,0000000000
	3	4	3,8245611000
	3	5	2,8471853000
	3	6	25,4304000000
	3	7	12,2311930000
	3	8	8,7057860000
	3	9	9,9522304000
	3	10	4,8635101000
	3	11	2,6161882000
	3	12	8,2103633000
	3	13	8,9326440000
	3	14	14,3125300000
	3	15	10,3891900000
	3	16	5,4497032000
	3	17	4,7933580000
	3	18	9,4433593000
	3	19	7,8471984000
	3	20	10,9104630000
	3	21	10,9901400000
	3	22	13,2800000000
	3	23	20,5940200000
	3	24	7,6266074000
	3	25	10,4361530000
	3	26	12,3626100000
	3	27	13,6416510000
	3	28	9,3226590000
	3	29	10,8079920000
	3	30	8,9877750000
	3	31	13,4631700000
	3	32	19,5716130000
	3	33	10,5985140000
	3	34	18,8044000000
	3	35	6,8606224000
	3	36	3,5878210000
	3	37	7,2957134000
	3	38	18,9250300000
	3	39	6,7912874000
	3	40	4,3511670000
	3	41	9,4651330000
	3	42	14,2021020000
	3	43	24,6912700000
	3	44	27,8646900000
	3	45	15,8805800000
	3	46	21,1370010000
	3	47	17,6120540000
	3	48	12,1167320000
	3	49	11,2386900000
	3	50	300,0000000000
	3	51	13,8191010000
	3	52	28,6366530000
	3	53	15,4407300000
	3	54	16,0394510000
	3	55	1,6414501000
	3	56	10,8505700000
	3	57	11,4076500000
	3	58	14,2640830000
	3	59	8,2402782000
	3	60	10,6003420000
	3	61	5,9706710000
	3	62	8,9054183000
	3	63	12,0500100000
	3	64	15,8096300000
	3	65	10,7442900000
	3	66	8,6857452000
	3	67	13,1135300000
	3	68	17,5379900000
	3	69	26,4222520000
	3	70	37,7814800000
	3	71	20,5884300000
	3	72	27,1984800000
	3	73	15,2101240000
	3	74	12,1618220000
	3	75	15,8479300000
	3	76	18,8648600000
	3	77	16,4491610000
	3	78	15,7586000000
	3	79	25,3814500000
	3	80	31,7419000000
	3	81	36,3838700000
	3	82	28,9208730000
	3	83	21,5008200000
	3	84	17,6129400000
	3	85	9,1575241000
	3	86	300,0000000000
	3	87	300,0000000000
	3	88	300,0000000000
	3	89	30,3800300000
	3	90	6,0197200000
	3	91	24,8313200000
	3	92	300,0000000000
	3	93	300,0000000000
	3	94	300,0000000000
	3	95	300,0000000000
	3	96	300,0000000000
	3	97	300,0000000000
	4	1	5,9051761000
	4	2	6,3457994000
	4	3	4,6581300000
	4	4	300,0000000000
	4	5	8,9989070000
	4	6	10,1101200000
	4	7	18,3829200000
	4	8	13,3639140000
	4	9	14,6103600000
	4	10	11,0152320000
	4	11	7,2743190000
	4	12	12,8684930000
	4	13	14,4967700000
	4	14	18,9706600000
	4	15	15,0473200000
	4	16	10,1078330000
	4	17	10,9450800000
	4	18	5,6187973000
	4	19	4,0226364000
	4	20	7,0859022000
	4	21	7,1655764000
	4	22	9,4554350000
	4	23	16,7694600000
	4	24	3,8020480000
	4	25	6,6115922000
	4	26	8,5380470000
	4	27	9,8170890000
	4	28	5,4980983000
	4	29	6,9834330000
	4	30	5,1632140000
	4	31	9,6386070000
	4	32	15,7470520000
	4	33	15,0218240000
	4	34	10,7657600000
	4	35	12,9224700000
	4	36	8,8585160000
	4	37	11,9538420000
	4	38	23,5831600000
	4	39	12,9430100000
	4	40	9,0092964000
	4	41	29,9276400000
	4	42	18,8602330000
	4	43	20,8667100000
	4	44	24,0401240000
	4	45	21,3806010000
	4	46	27,3054540000
	4	47	13,7874920000
	4	48	16,7748600000
	4	49	15,8968200000
	4	50	300,0000000000
	4	51	16,5331110000
	4	52	24,8120930000
	4	53	20,0988600000
	4	54	20,6975800000
	4	55	6,2995810000
	4	56	17,0022900000
	4	57	17,5593710000
	4	58	20,4158100000
	4	59	12,8984100000
	4	60	15,2584730000
	4	61	12,1223920000
	4	62	5,0808563000
	4	63	8,2254440000
	4	64	11,9850700000
	4	65	6,9197240000
	4	66	13,3438740000
	4	67	17,7716600000
	4	68	23,0380200000
	4	69	22,5976940000
	4	70	33,9569120000
	4	71	26,3409610000
	4	72	23,3739200000
	4	73	19,8682600000
	4	74	16,8199520000
	4	75	18,5619400000
	4	76	23,5229910000
	4	77	12,6246000000
	4	78	20,4167300000
	4	79	30,0395730000
	4	80	37,3060220000
	4	81	42,5355830000
	4	82	34,4850000000
	4	83	28,6042700000
	4	84	13,7883800000
	4	85	15,3092500000
	4	86	300,0000000000
	4	87	300,0000000000
	4	88	300,0000000000
	4	89	26,5554700000
	4	90	2,1951594000
	4	91	29,4894440000
	4	92	300,0000000000
	4	93	300,0000000000
	4	94	300,0000000000
	4	95	300,0000000000
	4	96	300,0000000000
	4	97	300,0000000000
	5	1	7,1405272000
	5	2	4,2890682000
	5	3	3,3187250000
	5	4	7,1432870000
	5	5	300,0000000000
	5	6	40,1810910000
